Datetime,Adj Close,close,high,low,open,volume,rsi,macd,macd_signal,sma_20,ema_20,bb_upper,bb_lower,ticker
2025-01-06 15:00:00+00:00,245.3699951171875,245.3699951171875,245.4199981689453,244.44000244140625,244.47000122070312,1712903,69.57754282737682,0.2909406757588897,0.018447499158205344,243.2017448425293,243.49506376345505,244.6600042412715,241.7434854437871,AAPL
2025-01-06 15:15:00+00:00,245.5500030517578,245.5500030517578,245.77000427246094,245.1999969482422,245.3699951171875,1205180,70.64846409959722,0.4144052310219024,0.09763904553094477,243.31324005126953,243.69077226710294,245.09561418025615,241.5308659222829,AAPL
2025-01-06 15:30:00+00:00,246.0500030517578,246.0500030517578,246.14999389648438,245.3300018310547,245.5399932861328,1140326,73.44472155681616,0.5463001933387943,0.18737127509251467,243.4769401550293,243.91546091326055,245.60059639352153,241.35328391653707,AAPL
2025-01-06 15:45:00+00:00,246.33999633789062,246.33999633789062,246.4600067138672,245.9600067138672,246.0500030517578,1113695,74.93613154841835,0.6665444266023712,0.283205905394486,243.65540466308593,244.1463690489396,246.08895810436772,241.22185122180414,AAPL
2025-01-06 16:00:00+00:00,246.75,246.75,247.3300018310547,246.30999755859375,246.35000610351562,800947,76.91057115684944,0.7858637684261112,0.38373747800081104,243.86045455932617,244.39433390142153,246.59298732909298,241.12792178955937,AAPL
2025-01-06 16:15:00+00:00,246.74000549316406,246.74000549316406,246.82339477539062,246.21499633789062,246.75999450683594,818837,76.75184704532468,0.869594588188022,0.48090890003825326,244.0710548400879,244.6177311958732,247.00236871706184,241.13974096311395,AAPL
2025-01-06 16:30:00+00:00,246.1558074951172,246.1558074951172,246.76100158691406,246.0399932861328,246.7550048828125,560743,67.92744069379287,0.8786830586622614,0.5604637317630549,244.24169006347657,244.76421465294408,247.2404703239546,241.24290980299853,AAPL
2025-01-06 16:45:00+00:00,246.25,246.25,246.33999633789062,245.88999938964844,246.1510009765625,504201,68.55519051266612,0.8833041050511099,0.6250318064206659,244.40369033813477,244.90571801933038,247.4681566319702,241.33922404429933,AAPL
2025-01-06 17:00:00+00:00,246.00999450683594,246.00999450683594,246.49000549316406,245.97000122070312,246.25,409610,65.06087284970741,0.8577127019973432,0.6715679855360015,244.55168991088868,245.01088720861662,247.62624466475629,241.47713515702108,AAPL
2025-01-06 17:15:00+00:00,245.77000427246094,245.77000427246094,246.14999389648438,245.7012939453125,246.02000427246094,383153,61.675608735423566,0.8087434335920136,0.699003075147204,244.70419006347657,245.0831840718399,247.70180628867027,241.70657383828288,AAPL
2025-01-06 17:30:00+00:00,245.42999267578125,245.42999267578125,245.8699951171875,245.35000610351562,245.75999450683594,465821,57.13939844844588,0.7340373160624836,0.7060099233302599,244.83218994140626,245.11621346269146,247.72228869832645,241.94209118448606,AAPL
2025-01-06 17:45:00+00:00,244.9499969482422,244.9499969482422,245.43629455566406,244.72999572753906,245.43629455566406,757877,51.39280608922531,0.6288515270141204,0.690578244067032,244.9461898803711,245.1003833184582,247.66067840059145,242.23170136015074,AAPL
2025-01-06 18:00:00+00:00,244.82000732421875,244.82000732421875,245.01210021972656,244.47999572753906,244.97999572753906,491093,49.928344803446926,0.5289050667035724,0.6582436085943402,245.02282028198243,245.07368084281634,247.63008440686127,242.4155561571036,AAPL
2025-01-06 18:15:00+00:00,245.02999877929688,245.02999877929688,245.0500030517578,244.60000610351562,244.80999755859375,450041,52.293350023309905,0.46132348234451115,0.6188595833443744,245.11132049560547,245.06952064629067,247.59023082659678,242.63241016461416,AAPL
2025-01-06 18:30:00+00:00,244.9499969482422,244.9499969482422,245.11000061035156,244.8699951171875,245.02999877929688,428128,51.29924084954723,0.3967357874794004,0.5744348241713796,245.21357040405275,245.05813743695273,247.47958236523064,242.94755844287485,AAPL
2025-01-06 18:45:00+00:00,244.8699951171875,244.8699951171875,245.1199951171875,244.60000610351562,244.9539031982422,366172,50.27008320477298,0.335229774637952,0.5265938142646941,245.31456985473633,245.04021912078463,247.3146519048138,243.31448780465888,AAPL
2025-01-06 19:00:00+00:00,245.02000427246094,245.02000427246094,245.10000610351562,244.72000122070312,244.8699951171875,385508,52.20625783071728,0.29518756300748805,0.48031256401325295,245.42107009887695,245.03829389713476,247.093375210826,243.7487649869279,AAPL
2025-01-06 19:15:00+00:00,244.97999572753906,244.97999572753906,245.17999267578125,244.97000122070312,245.02000427246094,328406,51.62890752289105,0.25725993420914506,0.4357020380524314,245.50506973266602,245.03274169050658,246.88619422744534,244.1239452378867,AAPL
2025-01-06 19:30:00+00:00,245.05630493164062,245.05630493164062,245.08990478515625,244.8699951171875,244.97999572753906,354303,52.70328444565046,0.23070016229596035,0.39470166290113723,245.52588500976563,245.03498580870982,246.86617617092824,244.18559384860302,AAPL
2025-01-06 19:45:00+00:00,244.58999633789062,244.58999633789062,245.1300048828125,244.5,245.05999755859375,429009,45.98216829859749,0.1700637561697249,0.3497740815548548,245.5341049194336,244.99260585910798,246.84908074168212,244.21912909718506,AAPL
2025-01-06 20:00:00+00:00,244.73899841308594,244.73899841308594,244.8300018310547,244.4250030517578,244.57000732421875,432008,48.25303771242278,0.13250475729810773,0.3063202167035054,245.5025550842285,244.96845276901064,246.86131639900788,244.14379376944913,AAPL
2025-01-06 20:15:00+00:00,244.89500427246094,244.89500427246094,244.97500610351562,244.6125030517578,244.74000549316406,451633,50.594893408760946,0.11401307736539934,0.2678587888358842,245.46980514526368,244.96145767410115,246.8537543540078,244.08585593651955,AAPL
2025-01-06 20:30:00+00:00,244.61000061035156,244.61000061035156,245.0500030517578,244.55999755859375,244.91000366210938,529836,46.458387790106954,0.07549066474425103,0.2293851640175576,245.39780502319337,244.92798557279167,246.8031897347873,243.99242031159943,AAPL
2025-01-06 20:45:00+00:00,244.97999572753906,244.97999572753906,245.33999633789062,244.4199981689453,244.63999938964844,11634496,51.95057535649568,0.07396427486236234,0.19830098618651854,245.32980499267578,244.93293892086285,246.67664507144877,243.98296491390278,AAPL
2025-01-07 14:30:00+00:00,244.9199981689453,244.9199981689453,245.1199951171875,242.8300018310547,242.97999572753906,4000810,51.03634476751682,0.06713935760427603,0.17206866047007005,245.23830490112306,244.93170646829927,246.42602822141367,244.05058158083244,AAPL
2025-01-07 14:45:00+00:00,244.90530395507812,244.90530395507812,245.36000061035156,244.6699981689453,244.91000366210938,1371771,50.800551568071036,0.059854891323141146,0.1496259066406843,245.14656982421874,244.9291919432306,246.12031639320355,244.17282325523394,AAPL
2025-01-07 15:00:00+00:00,244.75,244.75,245.0,244.343994140625,244.89999389648438,1443482,48.262600333608034,0.041076661879316134,0.12791605768841066,245.0762794494629,244.91212604387528,245.94585453150037,244.20670436742543,AAPL
2025-01-07 15:15:00+00:00,245.1649932861328,245.1649932861328,245.5500030517578,244.19509887695312,244.718994140625,1405117,54.765772626592806,0.059001141272887025,0.11413307440530594,245.02202911376952,244.936208638376,245.70791428668247,244.33614394085657,AAPL
2025-01-07 15:30:00+00:00,244.94500732421875,244.94500732421875,245.3800048828125,244.4199981689453,245.16000366210938,1373835,51.09909717759635,0.05482342142826724,0.10227114380989821,244.96877975463866,244.93704660845626,245.48362715053787,244.45393235873945,AAPL
2025-01-07 15:45:00+00:00,244.6699981689453,244.6699981689453,244.93499755859375,244.02999877929688,244.93499755859375,1110273,46.874040759116525,0.02898745849199713,0.087614406746318,244.91377944946288,244.91161342374093,245.29117797673143,244.53638092219433,AAPL
2025-01-07 16:00:00+00:00,244.14599609375,244.14599609375,244.77999877929688,243.8699951171875,244.6699981689453,499804,40.07478972483486,-0.03338546956189248,0.0634144314846759,244.84957962036134,244.83869748755131,245.28609561481576,244.41306362590691,AAPL
2025-01-07 16:15:00+00:00,243.77000427246094,243.77000427246094,244.27000427246094,243.7100067138672,244.14500427246094,527413,36.035631262436446,-0.11186633660651069,0.02835827786643859,244.79057998657225,244.73691718135223,245.4290956439188,244.1520643292257,AAPL
2025-01-07 16:30:00+00:00,243.54800415039062,243.54800415039062,243.85499572753906,243.1699981689453,243.74000549316406,638234,33.865262246351946,-0.18978877680254413,-0.015271133067357955,244.72697982788085,244.62368736887967,245.56372833969712,243.8902313160646,AAPL
2025-01-07 16:45:00+00:00,243.0800018310547,243.0800018310547,243.8751983642578,243.0,243.59800720214844,455595,29.791684725860023,-0.2860098049737587,-0.06941886744863812,244.62947998046874,244.47666969861064,245.7186385540785,243.540321406859,AAPL
2025-01-07 17:00:00+00:00,243.1199951171875,243.1199951171875,243.30999755859375,242.91000366210938,243.05999755859375,455085,30.560377260533443,-0.35494693179850856,-0.12652448031861221,244.53797988891603,244.34746259561797,245.79811480892258,243.27784496890948,AAPL
2025-01-07 17:15:00+00:00,242.38999938964844,242.38999938964844,243.1699981689453,242.13819885253906,243.1199951171875,678525,25.148026521484226,-0.46314579937885014,-0.1938487441306598,244.41398010253906,244.16103752838276,245.97191253086186,242.85604767421626,AAPL
2025-01-07 17:30:00+00:00,242.0594940185547,242.0594940185547,242.72000122070312,242.00999450683594,242.39999389648438,483700,23.149068693893526,-0.5690040779478238,-0.26887981089409263,244.26595458984374,243.96089052744676,246.10301069312808,242.4288984865594,AAPL
2025-01-07 17:45:00+00:00,242.25999450683594,242.25999450683594,242.3450927734375,241.36000061035156,242.03500366210938,797605,26.94294759596508,-0.629462757784836,-0.3409964002722413,244.12995452880858,243.79890043024574,246.13085314739672,242.12905591022044,AAPL
2025-01-07 18:00:00+00:00,242.77999877929688,242.77999877929688,242.84800720214844,242.17999267578125,242.27000427246094,588517,35.79563349748652,-0.6281754822724395,-0.39843221667228096,244.0161392211914,243.70186217777444,246.05197582471303,241.98030261766976,AAPL
2025-01-07 18:15:00+00:00,243.15550231933594,243.15550231933594,243.4084014892578,242.67999267578125,242.77000427246094,482267,41.32479565976181,-0.5900535397764202,-0.43675648129310884,243.94441452026368,243.6498279055422,245.9953483862466,241.89348065428075,AAPL
2025-01-07 18:30:00+00:00,242.25999450683594,242.25999450683594,243.17999267578125,242.1136016845703,243.14999389648438,646339,33.84020893895685,-0.6248981848034987,-0.47438482199518683,243.82046432495116,243.51746281995113,245.96197233631705,241.67895631358527,AAPL
2025-01-07 18:45:00+00:00,242.32000732421875,242.32000732421875,242.52999877929688,242.07009887695312,242.25999450683594,504606,34.69384071543091,-0.6402894262750181,-0.5075657428511531,243.69171447753905,243.40341943940518,245.86866130563575,241.51476764944235,AAPL
2025-01-07 19:00:00+00:00,242.42999267578125,242.42999267578125,242.57000732421875,242.3101043701172,242.3101043701172,392837,36.31559501772778,-0.6362775854083793,-0.5333081113625984,243.58271408081055,243.31071212858384,245.78301216131587,241.38241600030523,AAPL
2025-01-07 19:15:00+00:00,242.45799255371094,242.45799255371094,242.54989624023438,242.33999633789062,242.42999267578125,413830,36.74624378649209,-0.6236497701320616,-0.551376443116491,243.45661392211915,243.22950074050073,245.61073256918453,241.30249527505376,AAPL
2025-01-07 19:30:00+00:00,242.0590057373047,242.0590057373047,242.49000549316406,241.8769989013672,242.4499969482422,407714,33.29153801997265,-0.6384770709236989,-0.5687965686779326,243.3135643005371,243.11802502591064,245.4397668792149,241.18736172185933,AAPL
2025-01-07 19:45:00+00:00,242.210205078125,242.210205078125,242.22999572753906,241.83999633789062,242.0449981689453,342298,35.75646237614376,-0.6307563241744845,-0.581188519777243,243.17880935668944,243.0315659832644,245.22450119936252,241.13311751401636,AAPL
2025-01-07 20:00:00+00:00,241.85000610351562,241.85000610351562,242.27999877929688,241.75,242.23989868164062,578902,32.66032365827765,-0.6462530211441333,-0.594201420050621,243.03380966186523,242.91903647090734,245.02382752077665,241.04379180295382,AAPL
2025-01-07 20:15:00+00:00,242.00999450683594,242.00999450683594,242.13999938964844,241.8424072265625,242.05999755859375,584999,35.33851887110352,-0.6382669934777425,-0.6030145347360454,242.87605972290038,242.83246104575767,244.65422778921948,241.09789165658128,AAPL
2025-01-07 20:30:00+00:00,241.63999938964844,241.63999938964844,242.1208953857422,241.53900146484375,242.02000427246094,1009728,32.15363598332317,-0.6542517162671402,-0.6132619710422644,242.71080932617187,242.71889326898537,244.29261560119065,241.1290030511531,AAPL
2025-01-07 20:45:00+00:00,242.19000244140625,242.19000244140625,242.40499877929688,241.57000732421875,241.63999938964844,1704967,40.70812543791834,-0.6154446121440742,-0.6136984992626264,242.58680953979493,242.66852271397784,243.9010283501598,241.27259072943005,AAPL
2025-01-08 14:30:00+00:00,241.16000366210938,241.16000366210938,242.0,240.0500030517578,241.97000122070312,3020299,32.45519727964047,-0.6601917168104308,-0.6229971427721873,242.4375099182129,242.5248542328475,243.68608992526546,241.18892991116033,AAPL
2025-01-08 14:45:00+00:00,240.92860412597656,240.92860412597656,241.63999938964844,240.64999389648438,241.14999389648438,1491922,30.937708258578468,-0.7061856596244525,-0.6396348461426403,242.29543991088866,242.37283041314552,243.55181070935353,241.0390691124238,AAPL
2025-01-08 15:00:00+00:00,241.5030059814453,241.5030059814453,241.75,240.8699951171875,241.1696014404297,1241344,38.610814462512586,-0.6883518695453574,-0.6493782508231838,242.1931900024414,242.2899899910788,243.35441964373382,241.031960361149,AAPL
2025-01-08 15:15:00+00:00,242.40989685058594,242.40989685058594,242.86549377441406,241.47000122070312,241.6627960205078,1416985,48.3651373645793,-0.5941904903833404,-0.6383406987352152,242.15968475341796,242.30140969198425,243.2533342405483,241.06603526628763,AAPL
2025-01-08 15:30:00+00:00,242.72000122070312,242.72000122070312,242.99000549316406,242.0850067138672,242.38999938964844,1025442,51.21937518153145,-0.48890825792076953,-0.6084542105723261,242.13968505859376,242.34127555186222,243.17545576646194,241.10391435072557,AAPL
2025-01-08 15:45:00+00:00,243.47000122070312,243.47000122070312,243.71229553222656,242.66720581054688,242.75,1479568,57.35863840142867,-0.3410215144481299,-0.5549676713474869,242.19368515014648,242.44877323460898,243.37798818784188,241.00938211245108,AAPL
2025-01-08 16:00:00+00:00,243.1649932861328,243.1649932861328,243.66000366210938,243.0500030517578,243.35499572753906,555177,54.36223189479912,-0.24560066446295536,-0.49309426997058065,242.24896011352538,242.51698466808745,243.50412498151502,240.99379524553575,AAPL
2025-01-08 16:15:00+00:00,242.7100067138672,242.7100067138672,243.35940551757812,242.66000366210938,243.1699981689453,492812,50.15328534036272,-0.20433709642779263,-0.43534283526202305,242.27146072387694,242.53536772006646,243.54264213419606,241.00027931355783,AAPL
2025-01-08 16:30:00+00:00,243.44500732421875,243.44500732421875,243.55780029296875,242.63999938964844,242.72610473632812,397587,56.07036637289899,-0.11104693493146556,-0.3704836551959116,242.30471115112306,242.62200006331906,243.65940666974168,240.95001563250443,AAPL
2025-01-08 16:45:00+00:00,243.27499389648438,243.27499389648438,243.5800018310547,243.14999389648438,243.42999267578125,552681,54.459985132668876,-0.050253185146061696,-0.3064375611859416,242.31068572998046,242.68418995219193,243.68129791605014,240.94007354391078,AAPL
2025-01-08 17:00:00+00:00,242.33999633789062,242.33999633789062,243.28280639648438,242.27000427246094,243.27999877929688,450693,46.54297212568431,-0.0766367683627891,-0.26047740262131114,242.3146858215332,242.65140960797274,243.68514985389575,240.94422178917065,AAPL
2025-01-08 17:15:00+00:00,241.3699951171875,241.3699951171875,242.5,241.24000549316406,242.34500122070312,837897,40.03983893194847,-0.17381332816574968,-0.24314458773019887,242.26718521118164,242.52937013265986,243.6981390447352,240.83623137762808,AAPL
2025-01-08 17:30:00+00:00,241.5800018310547,241.5800018310547,241.64990234375,241.1999969482422,241.36000061035156,514184,41.931548088777056,-0.2312153584929888,-0.24075874188275687,242.2246856689453,242.43895410393557,243.6839824087755,240.76538892911512,AAPL
2025-01-08 17:45:00+00:00,241.39999389648438,241.39999389648438,241.68299865722656,241.25,241.61000061035156,461121,40.74493706283585,-0.2879131336325429,-0.25018962023271407,242.171785736084,242.34000551274974,243.66961424653147,240.6739572256365,AAPL
2025-01-08 18:00:00+00:00,241.97000122070312,241.97000122070312,242.24000549316406,241.35000610351562,241.38999938964844,454468,45.95996429770782,-0.2835827363411454,-0.25686824345440035,242.1673355102539,242.3047670087453,243.6670056610451,240.66766535946272,AAPL
2025-01-08 18:15:00+00:00,242.35000610351562,242.35000610351562,242.50869750976562,241.91000366210938,241.96499633789062,362644,49.171632714052386,-0.24664448300998743,-0.25482349136551774,242.17432556152343,242.30907549396153,243.67603168026494,240.67261944278192,AAPL
2025-01-08 18:30:00+00:00,242.23500061035156,242.23500061035156,242.47999572753906,241.8699951171875,242.35000610351562,373546,48.237277627784614,-0.2240677200769028,-0.24867233710779477,242.19357528686524,242.30202074314155,243.68801121038433,240.69913936334615,AAPL
2025-01-08 18:45:00+00:00,241.4219970703125,241.4219970703125,242.22999572753906,241.125,242.22999572753906,449632,42.1410495336064,-0.26868087800906437,-0.2526740452880487,242.16417541503907,242.21820896477686,243.69460265210174,240.6337481779764,AAPL
2025-01-08 19:00:00+00:00,241.40980529785156,241.40980529785156,242.0200958251953,241.04400634765625,241.4250030517578,551415,42.055215923102736,-0.30154487957094034,-0.26244821214462705,242.1526657104492,242.14121813935543,243.70203344871103,240.6032979721874,AAPL
2025-01-08 19:15:00+00:00,242.7949981689453,242.7949981689453,242.97999572753906,241.42999267578125,241.42999267578125,486158,53.61516949608132,-0.21335690384617578,-0.2526299504849368,242.18291549682618,242.20348290407827,243.75743751357123,240.60839348008113,AAPL
2025-01-08 19:30:00+00:00,241.9949951171875,241.9949951171875,242.72000122070312,241.8699951171875,242.6999969482422,403325,47.69686076492509,-0.20565025002710513,-0.24323401039337048,242.22466506958008,242.1836269243744,243.73129726205784,240.71803287710233,AAPL
2025-01-08 19:45:00+00:00,241.8699951171875,241.8699951171875,242.11500549316406,241.75999450683594,241.97000122070312,335863,46.82707948052832,-0.20724019076686773,-0.23603524646806995,242.27173461914063,242.15375722845187,243.66825950418425,240.875209734097,AAPL
2025-01-08 20:00:00+00:00,241.72000122070312,241.72000122070312,242.14109802246094,241.6999969482422,241.88999938964844,412499,45.7490015879652,-0.21808948433360342,-0.23244609404117667,242.2825843811035,242.11244713247578,243.6582675169001,240.9069012453069,AAPL
2025-01-08 20:15:00+00:00,242.38400268554688,242.38400268554688,242.49000549316406,241.72000122070312,241.72000122070312,452861,51.11453553901393,-0.17113551503985036,-0.22018397824091143,242.28128967285156,242.1383095661016,243.65653976885426,240.90603957684885,AAPL
2025-01-08 20:30:00+00:00,242.13999938964844,242.13999938964844,242.42999267578125,241.85000610351562,242.3800048828125,437722,49.189285823995775,-0.15186260526553497,-0.20651970364583616,242.25228958129884,242.1384705016775,243.61370348959312,240.89087567300456,AAPL
2025-01-08 20:45:00+00:00,242.72000122070312,242.72000122070312,242.98699951171875,241.8000030517578,242.1300048828125,1910035,53.65756081405234,-0.08876416686518951,-0.18296859628970685,242.21478958129882,242.19385437967992,243.47772637222536,240.95185279037227,AAPL
2025-01-10 14:30:00+00:00,238.99000549316406,238.99000549316406,240.14999389648438,238.0,240.02499389648438,6041114,33.347491157430525,-0.3358660276729779,-0.2135480825663611,242.00604019165038,241.88872591429745,243.8281195461361,240.18396083716468,AAPL
2025-01-10 14:45:00+00:00,237.9499969482422,237.9499969482422,239.05999755859375,237.47000122070312,239.0,2307561,29.94414826292156,-0.6086004631979165,-0.2925585586926722,241.76803970336914,241.51360886991122,244.27494612961522,239.26113327712306,AAPL
2025-01-10 15:00:00+00:00,236.48500061035156,236.48500061035156,237.9149932861328,235.8000030517578,237.86000061035156,2912401,25.929712141307363,-0.9322114756695044,-0.42048914208803867,241.42003936767577,241.0346937975722,244.70938872990203,238.1306900054495,AAPL
2025-01-10 15:15:00+00:00,237.4250030517578,237.4250030517578,237.49000549316406,236.22000122070312,236.49159240722656,1876327,32.209679684336834,-1.1001434248649957,-0.5564199986434302,241.12753982543944,240.69091372654228,244.7305229048135,237.52455674606537,AAPL
2025-01-10 15:30:00+00:00,236.91000366210938,236.91000366210938,237.44830322265625,236.8000946044922,237.4241943359375,1651032,30.675193125921908,-1.2602593657181558,-0.6971878720583753,240.85604019165038,240.33082705373914,244.84980420127187,236.8622761820289,AAPL
2025-01-10 15:45:00+00:00,235.91000366210938,235.91000366210938,237.19000244140625,235.47000122070312,236.92999267578125,1788948,27.896128847370576,-1.4511164776034775,-0.8479735931673957,240.5830406188965,239.9097962545363,245.10983434457773,236.05624689321525,AAPL
2025-01-10 16:00:00+00:00,235.35499572753906,235.35499572753906,236.5800018310547,235.25,235.9250030517578,988007,26.4631596391918,-1.6283856001847425,-1.0040559945708651,240.27179031372071,239.47600572815563,245.30885878362255,235.23472184381887,AAPL
2025-01-10 16:15:00+00:00,233.77000427246094,233.77000427246094,235.3800048828125,233.5,235.36160278320312,2213501,22.852841006332184,-1.8751526288209277,-1.1782753214208777,239.89029083251953,238.9325770180895,245.63398015509648,234.14660150994257,AAPL
2025-01-10 16:30:00+00:00,234.3300018310547,234.3300018310547,234.67990112304688,233.0,233.77000427246094,1895636,26.65989682503526,-2.0024471892740223,-1.3431096949915067,239.5082908630371,238.49423652408618,245.65032593488135,233.36625579119286,AAPL
2025-01-10 16:45:00+00:00,234.88999938964844,234.88999938964844,234.96839904785156,233.9801025390625,234.33999633789062,1231698,30.36080032986594,-2.0346873138520323,-1.4814252187636119,239.13529052734376,238.1509758446159,245.44549907755007,232.82508197713744,AAPL
2025-01-10 17:00:00+00:00,235.75999450683594,235.75999450683594,235.89999389648438,234.82000732421875,234.89999389648438,1003959,35.78249479460082,-1.9673580310095815,-1.578611781212806,238.81154022216796,237.92326333625593,245.11680461251376,232.50627583182217,AAPL
2025-01-10 17:15:00+00:00,235.57000732421875,235.57000732421875,235.7899932861328,235.3000030517578,235.77999877929688,624397,35.13911959629985,-1.907342806529698,-1.6443579862761846,238.5189407348633,237.6991437160619,244.85554166176183,232.18233980796475,AAPL
2025-01-10 17:30:00+00:00,235.6999969482422,235.6999969482422,235.85000610351562,235.06500244140625,235.5399932861328,700263,35.987185666821205,-1.8282166884933986,-1.6811297267196275,238.23345031738282,237.5087487857934,244.53776323973975,231.9291373950259,AAPL
2025-01-10 17:45:00+00:00,235.71499633789062,235.71499633789062,235.89999389648438,235.49000549316406,235.69000244140625,550156,36.0910241390906,-1.7441923804474868,-1.6937422574651995,237.87945022583008,237.33791521932645,243.90855260451505,231.85034784714512,AAPL
2025-01-10 18:00:00+00:00,236.75999450683594,236.75999450683594,236.97000122070312,235.63999938964844,235.71499633789062,756165,43.025284717077255,-1.5751228563310349,-1.6700183772383665,237.6177001953125,237.2828751514702,243.3569612496263,231.8784391409987,AAPL
